Time/s,Angle/rad,AngVel/rad/s
4.412,-0.3691371367968007,-8.770279491271507
4.432,-0.5393067388662477,-8.50848010347235
4.452,-0.678060414399797,-6.937683776677467
4.472,-0.7984881327874056,-6.021385919380428
4.492,-0.8822639368831335,-4.188790204786397
4.512,-0.9346238144429634,-2.617993877991492
4.532,-0.9529497715889039,-0.9162978572970271
4.552,-0.9372418083209549,0.7853981633974494
4.572,-0.8822639368831335,2.74889357189107
4.592,-0.8011061266653973,4.057890510886813
4.612,-0.6806784082777887,6.021385919380428
4.632,-0.5445427266222309,6.806784082777889
4.652,-0.37699111843077515,8.377580409572788
4.672,-0.20420352248333656,8.639379797371928
4.692,-0.015707963267948967,9.42477796076938
4.712,0.16755160819145565,9.16297857297023
4.732,0.3586651612848347,9.555677654668953
4.752,0.5235987755982987,8.246680715673198
4.772,0.6754424205218056,7.592182246175344
4.792,0.7932521450314228,5.890486225480862
4.812,0.8874999246391165,4.712388980384685
4.832,0.9424777960769379,2.74889357189107
4.852,0.9660397409788614,1.1780972450961713
4.872,0.9529497715889039,-0.6544984694978717
4.892,0.905825881785057,-2.356194490192348
4.912,0.8246680715673207,-4.057890510886813
4.932,0.7147123286916779,-5.49778714378214
4.952,0.5733406592801373,-7.068583470577027
4.972,0.4162610266006476,-7.8539816339744855
4.992,0.233001455141243,-9.16297857297023
5.012,0.049741883681838385,-9.162978572970232
5.032,-0.1439896632895322,-9.686577348568528
5.052,-0.32986722862692824,-9.293878266869802
5.072,-0.5131268000863328,-9.162978572970228
5.092,-0.6649704450098395,-7.592182246175333
5.112,-0.7984881327874056,-6.6758843888783055
5.132,-0.895353906273091,-4.843288674284269
5.152,-0.9634217471008698,-3.403392041388942
5.172,-0.9922196797587763,-1.4398966328953267
5.192,-0.9869836920027932,0.26179938779915535
5.212,-0.9424777960769379,2.225294796292765
5.232,-0.869173967493176,3.665191429188097
5.252,-0.7592182246175333,5.497787143782134
5.272,-0.6257005368399672,6.6758843888783055
5.292,-0.45814892864851153,8.377580409572783
5.312,-0.28274333882308134,8.77027949127151
5.332,-0.08639379797371932,9.8174770424681
5.352,0.0994837673636768,9.293878266869806
5.372,0.2984513020910303,9.948376736367676
5.392,0.47647488579445196,8.901179185171081
5.412,0.6440264939859074,8.37758040957277
5.432,0.7775441817634738,6.675884388878322
5.452,0.8874999246391165,5.497787143782134
5.472,0.9581857593448869,3.5342917352885195
5.492,0.9974556675147593,1.9634954084936207
5.512,1.0000736613927508,0.13089969389957212
5.532,0.9660397409788614,-1.701696020694471
5.552,0.895353906273091,-3.5342917352885195
5.572,0.7958701389094144,-4.974188368183829
5.592,0.6623524511318479,-6.675884388878322
5.612,0.5078908123303498,-7.723081940074905
5.632,0.3272492347489368,-9.032078879070651
5.652,0.1387536755335492,-9.42477796076938
5.672,-0.05759586531581287,-9.817477042468104
5.692,-0.25132741228718347,-9.68657734856853
5.712,-0.4476769531365455,-9.8174770424681
5.732,-0.6152285613280011,-8.37758040957278
5.752,-0.7644542123735164,-7.461282552275766
5.772,-0.8796459430051422,-5.75958653158129
5.792,-0.9660397409788614,-4.319689898685958
5.812,-1.0157816246606997,-2.4870941840919145
5.832,-1.0262536001726656,-0.5235987755982996
5.852,-1.0000736613927508,1.3089969389957434
5.872,-0.9424777960769379,2.879793265790642
5.892,-0.8429940287132611,4.974188368183841
5.912,-0.7199483164476609,6.152285613280012
5.932,-0.5628686837681712,7.853981633974483
5.952,-0.3900810878207326,8.639379797371932
5.972,-0.19373154697137057,9.8174770424681
5.992,-0.0026179938779914945,9.555677654668953
6.012,0.20158552860534507,10.210176124166829
6.032,0.39269908169872425,9.555677654668958
6.052,0.5759586531581288,9.162978572970227
6.072,0.7278022980816355,7.592182246175338
6.092,0.8560839981032187,6.414085001079156
6.112,0.947713783832921,4.581489286485119
6.132,1.0105456369047168,3.1415926535897865
6.152,1.0314895879286488,1.0471975511965992
6.172,1.0183996185386912,-0.6544984694978773
6.192,0.9660397409788614,-2.617993877991492
6.212,0.8822639368831335,-4.188790204786391
6.232,0.7618362184955249,-6.021385919380434
6.252,0.6204645490839841,-7.068583470577039
6.272,0.445058959258554,-8.770279491271504
6.292,0.259181393921158,-9.293878266869799
6.312,0.05759586531581287,-10.079276430267257
6.332,-0.1387536755335492,-9.817477042468104
6.352,-0.3455751918948773,-10.341075818066404
6.372,-0.5288347633542818,-9.162978572970227
6.392,-0.6990043654237289,-8.508480103472355
6.412,-0.8325220532012952,-6.675884388878317
6.432,-0.9424777960769379,-5.497787143782134
6.452,-1.0157816246606997,-3.665191429188086
6.472,-1.0498155450745892,-1.7016960206944765
6.492,-1.0471975511965976,0.13089969389957767
6.512,-1.0079276430267254,1.9634954084936096
6.532,-0.9293878266869805,3.9269908169872467
6.552,-0.8246680715673207,5.235987755982991
6.572,-0.6806784082777887,7.1994831644766
6.592,-0.5183627878423159,8.115781021773637
6.612,-0.3272492347489368,9.555677654668957
6.632,-0.1308996938995747,9.817477042468104
6.652,0.07330382858376185,10.210176124166829
6.672,0.27488935718910695,10.079276430267257
6.692,0.4738568919164605,9.948376736367678
6.712,0.6440264939859074,8.508480103472344
6.732,0.7958701389094144,7.59218224617535
6.752,0.91106186954104,5.759586531581279
6.772,0.9948376736367678,4.188790204786391
6.792,1.0445795573186063,2.4870941840919256
6.812,1.055051532830572,0.5235987755982885
6.832,1.0262536001726656,-1.439896632895321
6.852,0.9660397409788614,-3.010692959690214
6.872,0.8639379797371933,-5.105088062083402
6.892,0.7382742735936014,-6.283185307179595
6.912,0.5785766470361202,-7.98488132787406
6.932,0.4005530633326986,-8.901179185171081
6.952,0.1989675347273536,-10.07927643026725
6.972,0.0026179938779914945,-9.817477042468104
6.992,-0.20943951023931953,-10.602875205865551
7.012,-0.4057890510886816,-9.817477042468102
7.032,-0.5942846103040693,-9.424777960769386
7.052,-0.7513642429835587,-7.853981633974471
7.072,-0.8874999246391165,-6.806784082777889
7.092,-0.9869836920027932,-4.974188368183835
7.112,-1.0471975511965976,-3.01069295969022
7.132,-1.0733774899765127,-1.3089969389957545
7.152,-1.0602875205865554,0.6544984694978662
7.172,-1.0079276430267254,2.617993877991498
7.192,-0.9241518389309975,4.188790204786397
7.212,-0.8011061266653973,6.152285613280012
7.232,-0.6544984694978736,7.330382858376183
7.252,-0.47647488579445196,8.901179185171081
7.272,-0.2879793265790644,9.42477796076938
7.292,-0.07592182246175334,10.602875205865553
7.312,0.12304571226560021,9.948376736367678
7.332,0.3351032163829113,10.602875205865555
7.352,0.5235987755982987,9.42477796076937
7.372,0.6990043654237289,8.77027949127151
7.392,0.8377580409572781,6.937683776677461
7.412,0.9529497715889039,5.75958653158129
7.432,1.0288715940506572,3.7960911230876637
7.452,1.06814150222053,1.963495408493643
7.472,1.06814150222053,0
7.492,1.0341075818066403,-1.7016960206944876
7.512,0.9608037532228784,-3.665191429188097
7.532,0.8560839981032187,-5.235987755982984
7.552,0.7147123286916779,-7.068583470577039
7.572,0.5523967082562053,-8.115781021773627
7.592,0.3612831551628263,-9.555677654668953
7.612,0.16231562043547265,-9.948376736367681
7.632,-0.047123889803846894,-10.471975511965978
7.652,-0.25132741228718347,-10.210176124166829
7.672,-0.45814892864851153,-10.341075818066402
7.692,-0.6361725123519332,-8.901179185171081
7.712,-0.7958701389094144,-7.98488132787406
7.732,-0.926769832808989,-6.544984694978728
7.752,-1.0157816246606997,-4.450589592585535
7.772,-1.0707594960985212,-2.7488935718910756
7.792,-1.0890854532444618,-0.9162978572970326
7.812,-1.06814150222053,1.047197551196588
7.832,-1.0105456369047168,2.8797932657906644
7.852,-0.9162978572970231,4.712388980384685
7.872,-0.7906341511534313,6.28318530717959
7.892,-0.6309365245959503,7.984881327874049
7.912,-0.4529129408925285,8.90117918517109
7.932,-0.24870941840919195,10.210176124166827
7.952,-0.047123889803846894,10.079276430267253
7.972,0.16755160819145565,10.733774899765127
7.992,0.3691371367968007,10.079276430267253
8.012,0.5654866776461627,9.817477042468099
8.032,0.730420291959627,8.246680715673216
8.052,0.8744099552491591,7.1994831644766055
8.072,0.9817477042468103,5.3668874498825625
8.092,1.0498155450745892,3.403392041388942
8.112,1.0838494654884785,1.7016960206944653
8.132,1.0812314716104872,-0.13089969389956657
8.152,1.0367255756846319,-2.225294796292765
8.172,0.9608037532228784,-3.796091123087675
8.192,0.8456120225912527,-5.759586531581284
8.212,0.7042403531797119,-7.068583470577039
8.232,0.5288347633542818,-8.770279491271504
8.252,0.34295719801688573,-9.293878266869804
8.272,0.1308996938995747,-10.602875205865551
8.292,-0.07068583470577036,-10.079276430267253
8.312,-0.2905973204570559,-10.995574287564276
8.332,-0.4869468613064179,-9.8174770424681
8.352,-0.6702064327658226,-9.162978572970234
8.372,-0.8299040593233037,-7.984881327874055
8.392,-0.9503317777109124,-6.021385919380434
8.412,-1.0393435695626232,-4.4505895925855405
8.432,-1.0890854532444618,-2.4870941840919314
8.452,-1.1021754226344191,-0.6544984694978662
8.472,-1.0759954838545043,1.3089969389957434
8.492,-1.0131636307827083,3.1415926535897976
8.512,-0.9162978572970231,4.8432886742842625
8.532,-0.7801621756414652,6.806784082777894
8.552,-0.6230825429619757,7.853981633974471
8.572,-0.43196898986859666,9.555677654668953
8.592,-0.23561944901923448,9.81747704246811
8.612,-0.018325957145940458,10.8646745936647
8.632,0.18849555921538758,10.341075818066402
8.652,0.4005530633326986,10.60287520586555
8.672,0.5864306286700948,9.29387826686981
8.692,0.7592182246175333,8.639379797371927
8.712,0.8979719001510825,6.937683776677461
8.732,1.0000736613927508,5.1050880620834125
8.752,1.06814150222053,3.403392041388964
8.772,1.096939434878436,1.439896632895299
8.792,1.0890854532444618,-0.3926990816987108
8.812,1.0445795573186063,-2.225294796292776
8.832,0.9608037532228784,-4.188790204786397
8.852,0.8482300164692442,-5.628686837681706
8.872,0.6937683776677458,-7.7230819400749215
8.892,0.5235987755982987,-8.508480103472355
8.912,0.3246312408709454,-9.948376736367665
8.932,0.12042771838760873,-10.210176124166834
8.952,-0.09424777960769379,-10.733774899765125
8.972,-0.3036872898470133,-10.471975511965976
8.992,-0.5105088062083414,-10.341075818066402
9.012,-0.6963863715457375,-9.293878266869804
9.032,-0.8456120225912527,-7.461282552275761
9.052,-0.9686577348568529,-6.152285613280012
9.072,-1.0524335389525807,-4.188790204786391
9.092,-1.1021754226344191,-2.4870941840919203
9.112,-1.1126473981463851,-0.5235987755982996
9.132,-1.0838494654884785,1.4398966328953322
9.152,-1.0183996185386912,3.272492347489364
9.172,-0.9162978572970231,5.105088062083407
9.192,-0.7827801695194567,6.675884388878317
9.212,-0.6152285613280011,8.377580409572783
9.232,-0.42935099599060506,9.2938782668698
9.252,-0.21991148575128555,10.471975511965976
9.272,-0.01308996938995747,10.341075818066404
9.292,0.20682151636132803,10.995574287564274
9.312,0.41102503884466457,10.210176124166827
9.332,0.6073745796940266,9.817477042468104
9.352,0.7775441817634738,8.50848010347236
9.372,0.9084438756630485,6.544984694978734
9.392,1.0157816246606997,5.366887449882557
9.412,1.0786134777324956,3.1415926535897976
9.432,1.107411410390402,1.439896632895321
9.452,1.0995574287564276,-0.3926990816987219
9.472,1.0498155450745892,-2.4870941840919203
9.492,0.9686577348568529,-4.057890510886813
9.512,0.8456120225912527,-6.152285613280012
9.532,0.6990043654237289,-7.330382858376189
9.552,0.5183627878423159,-9.032078879070648
9.572,0.3246312408709454,-9.686577348568525
9.592,0.10733774899765128,-10.864674593664706
9.612,-0.09686577348568529,-10.210176124166829
9.632,-0.3193952531149623,-11.126473981463851
9.652,-0.5262167694762904,-10.341075818066402
9.672,-0.7016223593017205,-8.770279491271504
9.692,-0.8587019919812101,-7.853981633974483
9.712,-0.9765117164908274,-5.890486225480862
9.732,-1.0629055144645467,-4.319689898685969
9.752,-1.1100294042683936,-2.3561944901923426
9.772,-1.1205013797803596,-0.5235987755982996
9.792,-1.091703447122453,1.4398966328953322
9.812,-1.023635606294674,3.403392041388942
9.832,-0.921533845053006,5.105088062083407
9.852,-0.7827801695194567,6.937683776677461
9.872,-0.6204645490839841,8.115781021773632
9.892,-0.4241150082346221,9.817477042468099
9.912,-0.222529479629277,10.079276430267257
9.932,-0.005235987755982989,10.8646745936647
9.952,0.20420352248333656,10.471975511965978
9.972,0.4214970143566306,10.864674593664702
9.992,0.6178465552059926,9.8174770424681
10.012,0.7801621756414652,8.115781021773627
10.032,0.9189158511750144,6.937683776677461
10.052,1.0183996185386912,4.974188368183841
10.072,1.08646745936647,3.403392041388942
10.092,1.1152653920243765,1.439896632895321
10.112,1.1047934165124107,-0.5235987755982885
10.132,1.0576695267085636,-2.3561944901923537
10.152,0.9712757287348442,-4.319689898685969
10.172,0.8534660042252271,-5.890486225480856
10.192,0.6990043654237289,-7.723081940074911
10.212,0.5262167694762904,-8.639379797371927
10.232,0.32201324699295386,-10.210176124166825
10.252,0.11519173063162573,-10.341075818066406
10.272,-0.10210176124166827,-10.8646745936647
10.292,-0.3246312408709454,-11.126473981463858
10.312,-0.5209807817203074,-9.817477042468099
10.332,-0.709476340935695,-9.424777960769381
10.352,-0.8587019919812101,-7.4612825522757555
10.372,-0.9843656981248019,-6.28318530717959
10.392,-1.06814150222053,-4.188790204786407
10.412,-1.117883385902368,-2.487094184091898
10.432,-1.1257373675363425,-0.3926990816987219
10.452,-1.096939434878436,1.439896632895321
10.472,-1.0314895879286488,3.272492347489364
10.492,-0.926769832808989,5.235987755982991
10.512,-0.7932521450314228,6.6758843888783055
10.532,-0.6230825429619757,8.508480103472355
10.552,-0.43720497762457955,9.29387826686981
10.572,-0.222529479629277,10.733774899765127
10.592,-0.015707963267948967,10.341075818066402
10.612,0.20682151636132803,11.12647398146385
10.632,0.4241150082346221,10.864674593664704
10.652,0.6126105674500099,9.424777960769386
10.672,0.7827801695194567,8.508480103472344
10.692,0.9189158511750144,6.806784082777884
10.712,1.0262536001726656,5.3668874498825625
10.732,1.0890854532444618,3.1415926535898087
10.752,1.1205013797803596,1.5707963267948877
10.772,1.1126473981463851,-0.3926990816987219
