Time/s,Angle/rad,AngVel/rad/s
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.65,0,0
0.7,0,0
0.75,0,0
0.8,0,0
0.85,0,0
0.9,0,0
0.95,0,0
1,0,0
1.05,0,0
1.1,0,0
1.15,0,0
1.2,0,0
1.25,0,0
1.3,0,0
1.35,0,0
1.4,0,0
1.45,0,0
1.5,0,0
1.55,0,0
1.601,0,0
1.651,0,0
1.701,0,0
1.751,0,0
1.801,0,0
1.851,0,0
1.901,0,0
1.951,0,0
2.001,0,0
2.051,0,0
2.101,0,0
2.151,0,0
2.201,0,0
2.251,0,0
2.352,-0.08115781021773633,-0.8035426754231318
2.402,-0.23823744289722598,-3.141592653589793
2.452,-0.34295719801688573,-2.094395102393195
2.502,-0.3508111796508602,-0.15707963267948988
2.552,-0.2670353755551325,1.6755160819145543
2.602,-0.10995574287564278,3.1415926535897944
2.652,0.07330382858376185,3.6651914291880927
2.702,0.2984513020910303,4.50294947014537
2.753,0.445058959258554,2.8746599444612486
2.803,0.47647488579445196,0.6283185307179595
2.853,0.38484510006474965,-1.8325957145940464
2.903,0.19373154697137057,-3.8222710618675815
2.953,-0.047123889803846894,-4.817108735504349
3.003,-0.3272492347489368,-5.602506898901797
3.053,-0.5235987755982987,-3.926990816987238
3.103,-0.5890486225480862,-1.30899693899575
3.153,-0.5078908123303498,1.6231562043547276
3.203,-0.3010692959690218,4.1364303272265595
3.253,-0.015707963267948967,5.707226654021456
3.303,0.3010692959690218,6.3355451847394155
3.353,0.5471607205002222,4.921828490624008
3.403,0.657116463375865,2.199114857512856
3.453,0.6073745796940266,-0.9948376736367681
3.503,0.4084070449666731,-3.9793506945470702
3.553,0.10471975511965977,-6.073745796940267
3.603,-0.24085543677521745,-6.911503837897544
3.653,-0.5419247327442392,-6.021385919380435
3.703,-0.7120943348136863,-3.403392041388942
3.753,-0.709476340935695,0.05235987755982663
3.803,-0.534070751110265,3.5081117965085995
3.853,-0.22514747350726852,6.17846555205993
3.903,0.14137166941154067,7.330382858376183
3.953,0.49218284906240095,7.016223593017205
4.003,0.7225663103256524,4.607669225265029
4.053,0.7749261878854823,1.047197551196597
4.103,0.6440264939859074,-2.617993877991498
4.153,0.3560471674068431,-5.759586531581285
4.204,-0.018325957145940458,-7.340649501034973
4.254,-0.4162610266006476,-7.958701389094142
4.304,-0.709476340935695,-5.8643062867009474
4.354,-0.8325220532012952,-2.4609142453120048
4.404,-0.7566002307395419,1.5184364492350677
4.454,-0.5000368306963754,5.131268000863329
4.504,-0.1282817000215832,7.435102613495843
4.554,0.2879793265790644,8.32522053201295
4.604,0.6440264939859074,7.120943348136859
4.654,0.8403760348352696,3.9269908169872436
4.704,0.8377580409572781,-0.05235987755982885
4.754,0.6387905062299246,-3.9793506945470702
4.804,0.2932153143350474,-6.911503837897544
4.854,-0.1308996938995747,-8.482300164692441
4.904,-0.5445427266222309,-8.272860654453124
4.954,-0.8220500776893291,-5.550147021341965
5.004,-0.905825881785057,-1.6755160819145565
5.054,-0.7775441817634738,2.5656340004316625
5.104,-0.4738568919164605,6.073745796940266
5.154,-0.049741883681838385,8.482300164692441
5.204,0.39531707557671564,8.901179185171081
5.254,0.7461282552275759,7.016223593017204
5.304,0.9162978572970231,3.403392041388944
5.354,0.8744099552491591,-0.8377580409572793
5.404,0.6414085001079162,-4.660029102824859
5.454,0.24609142453120048,-7.906341511534314
5.504,-0.20943951023931953,-9.110618695410398
5.554,-0.6309365245959503,-8.429940287132615
5.604,-0.8979719001510825,-5.340707511102645
5.654,-0.9555677654668954,-1.1519173063162569
5.704,-0.7984881327874056,3.1415926535897953
5.754,-0.45553093477052,6.859143960337712
5.804,-0.0026179938779914945,9.05825881785057
5.854,0.4633849164044945,9.320058205649719
5.904,0.8115781021773633,6.963863715457375
5.954,0.9686577348568529,3.141592653589793
6.004,0.91106186954104,-1.151917306316259
6.054,0.6440264939859074,-5.340707511102651
