Time/s,Angle/rad,AngVel/rad/s
2.72,0.5916666164260777,9.686577348568523
2.74,0.7723081940074908,9.03207887907066
2.781,1.0314895879286488,6.321497412711168
2.801,1.1021754226344191,3.5342917352885195
2.821,1.1362093430483087,1.7016960206944765
2.841,1.133591349170317,-0.13089969389958878
2.861,1.0890854532444618,-2.225294796292754
2.881,1.0105456369047168,-3.9269908169872525
2.901,0.8927359123950995,-5.890486225480862
2.922,0.7382742735936014,-7.3553161334046715
2.942,0.5576326960121882,-9.03207887907066
2.962,0.3508111796508602,-10.3410758180664
2.982,0.14137166941154067,-10.471975511965978
3.002,-0.07330382858376185,-10.733774899765125
3.022,-0.2696533694331239,-9.817477042468104
3.042,-0.4633849164044945,-9.686577348568528
3.062,-0.6309365245959503,-8.37758040957279
3.082,-0.7801621756414652,-7.461282552275744
3.102,-0.8927359123950995,-5.628686837681718
3.122,-0.9765117164908274,-4.188790204786391
3.142,-1.0210176124166828,-2.2252947962927703
3.162,-1.0314895879286488,-0.5235987755982996
3.182,-1.0053096491487339,1.3089969389957434
3.202,-0.9398598021989465,3.2724923474893695
3.222,-0.8456120225912527,4.712388980384691
3.242,-0.7147123286916779,6.544984694978739
3.263,-0.5550147021341968,7.604648883689576
3.283,-0.37175513067479216,9.162978572970232
3.303,-0.17278759594743864,9.948376736367676
3.323,0.015707963267948967,9.42477796076938
3.343,0.20158552860534507,9.293878266869806
3.363,0.3691371367968007,8.377580409572783
3.383,0.5288347633542818,7.984881327874055
3.403,0.6597344572538564,6.544984694978728
3.423,0.7723081940074908,5.628686837681723
3.443,0.8482300164692442,3.796091123087669
3.463,0.895353906273091,2.356194490192337
3.483,0.9084438756630485,0.6544984694978773
3.503,0.8848819307611251,-1.1780972450961713
3.523,0.8325220532012952,-2.617993877991492
3.543,0.7461282552275759,-4.319689898685969
3.563,0.6361725123519332,-5.497787143782134
3.583,0.49480084294039234,-7.068583470577042
3.604,0.3324852225049198,-7.729315258832025
3.624,0.15446163880149819,-8.901179185171081
3.644,-0.015707963267948967,-8.508480103472357
3.664,-0.17278759594743864,-7.853981633974484
3.684,-0.32986722862692824,-7.85398163397448
3.704,-0.4633849164044945,-6.675884388878312
3.724,-0.5838126347921032,-6.021385919380437
3.744,-0.678060414399797,-4.712388980384691
3.764,-0.7461282552275759,-3.403392041388942
3.784,-0.7853981633974483,-1.9634954084936207
3.804,-0.7932521450314228,-0.39269908169872747
3.824,-0.7723081940074908,1.0471975511965992
3.844,-0.7199483164476609,2.617993877991498
3.864,-0.6414085001079162,3.9269908169872356
3.884,-0.534070751110265,5.366887449882557
3.904,-0.41364303272265607,6.021385919380448
3.924,-0.2670353755551325,7.330382858376177
3.944,-0.10995574287564278,7.853981633974487
3.964,0.028797932657906436,6.937683776677461
3.984,0.16493361431346415,6.806784082777886
4.004,0.2905973204570559,6.283185307179586
4.024,0.4057890510886816,5.759586531581284
4.044,0.5000368306963754,4.712388980384691
4.064,0.5785766470361202,3.9269908169872414
4.084,0.6283185307179586,2.4870941840919203
4.104,0.657116463375865,1.439896632895321
4.124,0.657116463375865,0
4.144,0.6309365245959503,-1.3089969389957379
4.164,0.5811946409141118,-2.4870941840919256
4.184,0.5078908123303498,-3.665191429188097
4.204,0.4162610266006476,-4.581489286485111
4.224,0.3010692959690218,-5.75958653158129
4.244,0.1806415775814131,-6.021385919380435
4.264,0.05497787143782139,-6.283185307179586
4.284,-0.05759586531581287,-5.6286868376817125
4.304,-0.16231562043547265,-5.235987755982989
4.324,-0.26441738167714085,-5.10508806208341
4.344,-0.3508111796508602,-4.319689898685969
4.364,-0.4241150082346221,-3.6651914291880945
4.384,-0.47647488579445196,-2.617993877991492
4.404,-0.5131268000863328,-1.832595714594043
4.424,-0.5262167694762904,-0.6544984694978773
4.444,-0.5183627878423159,0.3926990816987219
4.464,-0.4895648551844094,1.4398966328953267
4.484,-0.43720497762457955,2.617993877991492
4.504,-0.3743731245527837,3.141592653589792
4.524,-0.2879793265790644,4.319689898685966
4.544,-0.19634954084936204,4.581489286485117
4.564,-0.0916297857297023,5.235987755982987
4.584,-0.007853981633974483,4.188790204786391
4.604,0.06021385919380436,3.4033920413889422
4.624,0.1308996938995747,3.534291735288517
4.644,0.19373154697137057,3.141592653589793
4.664,0.25132741228718347,2.879793265790645
4.684,0.2932153143350474,2.0943951023931957
4.704,0.3246312408709454,1.5707963267949014
4.724,0.34033920413889435,0.7853981633974466
4.744,0.34295719801688573,0.13089969389956935
4.764,0.3272492347489368,-0.7853981633974466
4.784,0.2984513020910303,-1.4398966328953238
4.804,0.2565634000431664,-2.0943951023931957
4.824,0.20158552860534507,-2.748893571891067
4.844,0.14137166941154067,-3.01069295969022
4.864,0.08377580409572782,-2.879793265790642
4.884,0.05497787143782139,-1.4398966328953218
4.904,0.039269908169872414,-0.7853981633974487
4.924,0.03665191429188092,-0.13089969389957454
4.944,0.041887902047863905,0.2617993877991491
4.964,0.044505895925855396,0.13089969389957454
4.984,0.044505895925855396,0
5.004,0.044505895925855396,0
5.024,0.041887902047863905,-0.13089969389957454
5.044,0.039269908169872414,-0.13089969389957454
5.064,0.03403392041388943,-0.2617993877991491
5.084,0.03141592653589793,-0.13089969389957523
5.104,0.03403392041388943,0.13089969389957523
5.124,0.03665191429188092,0.13089969389957454
5.144,0.03665191429188092,0
5.164,0.03665191429188092,0
5.184,0.03403392041388943,-0.13089969389957454
5.204,0.03141592653589793,-0.13089969389957523
5.224,0.03403392041388943,0.13089969389957523
5.244,0.03403392041388943,0
5.264,0.03403392041388943,0
5.284,0.03141592653589793,-0.13089969389957523
5.304,0.028797932657906436,-0.13089969389957454
5.324,0.023561944901923447,-0.26179938779914946
5.344,0.020943951023931956,-0.13089969389957454
5.364,0.020943951023931956,0
5.384,0.018325957145940458,-0.1308996938995749
5.404,0.018325957145940458,0
5.424,0.018325957145940458,0
5.444,0.015707963267948967,-0.13089969389957454
5.464,0.015707963267948967,0
5.484,0.015707963267948967,0
5.504,0.01308996938995747,-0.13089969389957481
5.524,0.01308996938995747,0
5.544,0.010471975511965978,-0.13089969389957465
5.564,0.010471975511965978,0
5.584,0.007853981633974483,-0.13089969389957473
5.604,0.007853981633974483,0
5.624,0.005235987755982989,-0.13089969389957473
5.644,0.005235987755982989,0
5.664,0.0026179938779914945,-0.13089969389957473
5.684,0,-0.13089969389957473
5.704,0,0
5.724,-0.0026179938779914945,-0.13089969389957473
5.744,-0.005235987755982989,-0.13089969389957473
5.764,-0.005235987755982989,0
5.784,-0.005235987755982989,0
5.804,-0.007853981633974483,-0.13089969389957473
5.824,-0.007853981633974483,0
5.844,-0.007853981633974483,0
5.864,-0.005235987755982989,0.13089969389957473
5.884,-0.005235987755982989,0
5.904,-0.005235987755982989,0
5.924,-0.005235987755982989,0
5.944,-0.0026179938779914945,0.13089969389957473
5.964,-0.0026179938779914945,0
5.984,-0.0026179938779914945,0
6.004,0,0.13089969389957473
6.024,0,0
6.044,0,0
6.064,0,0
6.084,0,0
6.104,0,0
6.124,0,0
6.144,0,0
6.164,0,0
6.184,0,0
6.204,0,0
6.224,0,0
6.244,0,0
6.264,0,0
6.284,0,0
6.304,0,0
6.324,0,0
6.344,0,0
6.364,0,0
6.384,0,0
6.404,0,0
6.424,0,0
6.444,0,0
6.464,0,0
6.484,0,0
6.504,0,0
6.524,0,0
6.544,0,0
6.564,0,0
6.584,0,0
6.604,0,0
6.624,0,0
6.644,0,0
6.664,0,0
6.684,0,0
6.704,0,0
6.724,0,0
6.744,0,0
6.764,0,0
6.784,0,0
6.804,0,0
6.824,0,0
6.844,0,0
6.864,0,0
6.884,0,0
6.904,0,0
6.924,0,0
6.944,0,0
6.964,0,0
6.984,0,0
7.004,0,0
7.024,0,0
7.044,0,0
7.064,0,0
7.084,0,0
0.02,1.1205013797803596,2.879793265790642
0.04,1.1388273369263,0.9162978572970215
0.06,1.117883385902368,-1.0471975511965992
0.08,1.0602875205865554,-2.879793265790631
0.1,0.9608037532228784,-4.974188368183851
0.12,0.8325220532012952,-6.414085001079156
0.14,0.667588438887831,-8.246680715673211
0.16,0.4869468613064179,-9.032078879070657
0.18,0.27488935718910695,-10.602875205865548
0.2,0.06283185307179587,-10.602875205865555
0.22,-0.15969762655748118,-11.126473981463851
0.24,-0.3743731245527837,-10.733774899765127
0.26,-0.5811946409141118,-10.341075818066402
0.28,-0.7539822368615503,-8.639379797371927
0.3,-0.9084438756630485,-7.723081940074911
0.32,-1.0262536001726656,-5.890486225480856
0.34,-1.1021754226344191,-3.796091123087675
0.36,-1.1440633246822831,-2.0943951023931984
0.38,-1.1440633246822831,0
0.4,-1.1047934165124107,1.9634954084936207
0.42,-1.0314895879286488,3.665191429188097
0.44,-0.9162978572970231,5.759586531581284
0.46,-0.7749261878854823,7.068583470577039
0.48,-0.5942846103040693,9.032078879070648
0.5,-0.40317105721069,9.555677654668965
0.52,-0.1832595714594046,10.99557428756427
0.54,0.028797932657906436,10.602875205865553
0.56,0.2539454061651749,11.257373675363425
0.58,0.460766922526503,10.341075818066402
0.6,0.657116463375865,9.817477042468104
0.62,0.8194320838113376,8.115781021773627
0.64,0.9581857593448869,6.937683776677467
0.66,1.0576695267085636,4.974188368183835
0.68,1.117883385902368,3.01069295969022
0.7,1.1414453308042916,1.1780972450961769
0.72,1.1257373675363425,-0.7853981633974549
0.74,1.0707594960985212,-2.7488935718910645
0.76,0.9817477042468103,-4.4505895925855405
0.78,0.8508480103472356,-6.544984694978739
0.8,0.6990043654237289,-7.592182246175333
0.82,0.5078908123303498,-9.555677654668953
0.84,0.3089232776029963,-9.948376736367676
0.86,0.08639379797371932,-11.12647398146385
0.88,-0.12566370614359174,-10.602875205865553
0.9,-0.3508111796508602,-11.257373675363425
0.92,-0.5497787143782137,-9.948376736367672
0.94,-0.7382742735936014,-9.424777960769386
0.96,-0.895353906273091,-7.8539816339744775
0.98,-1.0105456369047168,-5.75958653158129
1,-1.096939434878436,-4.319689898685963
1.02,-1.1414453308042916,-2.225294796292776
1.04,-1.1492993124382662,-0.392699081698733
1.06,-1.117883385902368,1.5707963267949099
1.08,-1.0445795573186063,3.665191429188086
1.1,-0.9398598021989465,5.235987755982991
1.12,-0.7958701389094144,7.1994831644766055
1.14,-0.6283185307179586,8.377580409572788
1.181,-0.20943951023931953,10.216561475088758
1.201,0.01308996938995747,11.12647398146385
1.221,0.21467549799530253,10.079276430267253
1.241,0.4084070449666731,9.68657734856853
1.261,0.5733406592801373,8.246680715673211
1.281,0.7225663103256524,7.4612825522757555
1.301,0.8429940287132611,6.021385919380434
1.321,0.926769832808989,4.188790204786391
1.341,0.9791297103688188,2.617993877991492
1.361,0.9948376736367678,0.7853981633974494
1.381,0.9738937226128358,-1.0471975511965992
1.401,0.9189158511750144,-2.74889357189107
1.421,0.8299040593233037,-4.450589592585535
1.441,0.7120943348136863,-5.890486225480868
1.461,0.5628686837681712,-7.4612825522757555
1.481,0.3979350694547072,-8.246680715673202
1.501,0.20682151636132803,-9.555677654668958
1.521,0.020943951023931956,-9.293878266869804
1.541,-0.16755160819145565,-9.42477796076938
1.561,-0.3272492347489368,-7.984881327874057
1.581,-0.4817108735504349,-7.723081940074905
1.602,-0.6152285613280011,-6.357985132265055
1.622,-0.7225663103256524,-5.366887449882568
1.642,-0.7984881327874056,-3.796091123087658
1.662,-0.8429940287132611,-2.225294796292776
1.682,-0.8560839981032187,-0.6544984694978773
1.702,-0.8351400470792866,1.0471975511966047
1.722,-0.7827801695194567,2.617993877991492
1.742,-0.7042403531797119,3.9269908169872414
1.762,-0.5942846103040693,5.497787143782129
1.782,-0.466002910282486,6.414085001079164
1.802,-0.31154127148098787,7.723081940074907
1.822,-0.1518436449235067,7.984881327874059
1.842,0.018325957145940458,8.508480103472357
1.862,0.1701696020694471,7.592182246175332
1.882,0.3141592653589793,7.199483164476611
1.902,0.43458698374658805,6.021385919380437
1.922,0.5445427266222309,5.497787143782142
1.943,0.6283185307179586,3.9893240045584624
1.963,0.688532389911763,3.01069295969022
1.983,0.7173303225696694,1.439896632895321
2.003,0.7199483164476609,0.13089969389957212
2.023,0.6911503837897546,-1.4398966328953156
2.043,0.6387905062299246,-2.617993877991498
2.063,0.5576326960121882,-4.057890510886819
2.083,0.460766922526503,-4.8432886742842625
2.103,0.3377212102609028,-6.152285613280009
2.123,0.20682151636132803,-6.544984694978738
2.143,0.06283185307179587,-7.199483164476608
2.163,-0.07330382858376185,-6.806784082777886
2.183,-0.20158552860534507,-6.414085001079162
2.203,-0.31154127148098787,-5.49778714378214
2.223,-0.41102503884466457,-4.974188368183835
2.243,-0.4895648551844094,-3.9269908169872414
2.263,-0.5497787143782137,-3.010692959690214
2.284,-0.5864306286700948,-1.745329251994337
2.304,-0.5995205980600522,-0.6544984694978717
2.324,-0.5864306286700948,0.6544984694978717
2.344,-0.5523967082562053,1.701696020694471
2.364,-0.49218284906240095,3.01069295969022
2.384,-0.4162610266006476,3.7960911230876664
2.404,-0.3193952531149623,4.843288674284266
2.424,-0.21205750411731106,5.3668874498825625
2.444,-0.0916297857297023,6.021385919380438
2.464,0.020943951023931956,5.6286868376817125
2.484,0.1335176877775662,5.6286868376817125
2.504,0.22514747350726852,4.581489286485116
2.524,0.31154127148098787,4.319689898685968
2.544,0.37699111843077515,3.272492347489364
2.564,0.43196898986859666,2.7488935718910756
2.584,0.4633849164044945,1.5707963267948903
2.604,0.47647488579445196,0.6544984694978745
2.624,0.47123889803846897,-0.2617993877991498
2.644,0.445058959258554,-1.308996938995749
2.664,0.4005530633326986,-2.2252947962927703
2.684,0.34295719801688573,-2.879793265790642
2.704,0.26441738167714085,-3.926990816987244
2.724,0.1806415775814131,-4.188790204786387
2.744,0.08639379797371932,-4.71238898038469
2.764,-0.0026179938779914945,-4.4505895925855405
2.784,-0.0916297857297023,-4.4505895925855405
2.804,-0.16493361431346415,-3.6651914291880923
2.824,-0.233001455141243,-3.403392041388943
2.844,-0.2853613327010729,-2.617993877991494
2.864,-0.3246312408709454,-1.9634954084936262
2.884,-0.3508111796508602,-1.3089969389957405
2.904,-0.3612831551628263,-0.5235987755983024
2.924,-0.35342917352885167,0.39269908169873025
2.944,-0.3324852225049198,1.0471975511965936
2.964,-0.2958333082130388,1.8325957145940486
2.984,-0.24870941840919195,2.356194490192344
3.004,-0.18587756533739608,3.141592653589793
3.024,-0.12304571226560021,3.141592653589793
3.044,-0.05497787143782139,3.403392041388941
3.064,0.007853981633974483,3.141592653589793
3.084,0.07330382858376185,3.272492347489368
3.104,0.1282817000215832,2.748893571891068
3.124,0.17278759594743864,2.225294796292772
3.144,0.20682151636132803,1.7016960206944696
3.164,0.233001455141243,1.308996938995749
3.184,0.24870941840919195,0.7853981633974466
3.204,0.25132741228718347,0.13089969389957629
3.224,0.24347343065320895,-0.3926990816987261
3.244,0.22514747350726852,-0.9162978572970215
3.264,0.1989675347273536,-1.308996938995746
3.284,0.16493361431346415,-1.7016960206944722
3.304,0.1282817000215832,-1.8325957145940472
3.324,0.0916297857297023,-1.832595714594045
3.344,0.05235987755982988,-1.963495408493621
3.364,0.015707963267948967,-1.8325957145940457
3.384,-0.023561944901923447,-1.9634954084936207
3.404,-0.05759586531581287,-1.7016960206944711
3.424,-0.08901179185171079,-1.570796326794896
3.444,-0.11257373675363426,-1.1780972450961733
3.464,-0.1308996938995747,-0.9162978572970222
3.484,-0.14137166941154067,-0.5235987755982981
3.504,-0.14922565104551513,-0.3926990816987233
3.524,-0.14922565104551513,0
3.544,-0.1439896632895322,0.261799387799147
3.564,-0.1335176877775662,0.5235987755982996
3.584,-0.12042771838760873,0.6544984694978738
3.604,-0.10471975511965977,0.785398163397448
3.624,-0.08901179185171079,0.7853981633974487
3.644,-0.07068583470577036,0.9162978572970215
3.664,-0.05235987755982988,0.916297857297024
3.684,-0.03403392041388943,0.9162978572970225
3.704,-0.015707963267948967,0.9162978572970232
3.724,0.0026179938779914945,0.9162978572970231
3.744,0.020943951023931956,0.9162978572970231
3.764,0.039269908169872414,0.9162978572970228
3.784,0.05497787143782139,0.7853981633974487
3.804,0.06544984694978735,0.5235987755982981
3.824,0.07592182246175334,0.5235987755982996
3.844,0.08115781021773633,0.2617993877991491
3.864,0.08377580409572782,0.1308996938995749
3.884,0.08377580409572782,0
3.904,0.07853981633974484,-0.2617993877991491
3.924,0.07330382858376185,-0.2617993877991498
3.944,0.06544984694978735,-0.3926990816987247
3.964,0.05759586531581287,-0.392699081698724
3.984,0.047123889803846894,-0.5235987755982989
4.004,0.03665191429188092,-0.5235987755982986
4.024,0.023561944901923447,-0.6544984694978738
4.044,0.010471975511965978,-0.6544984694978735
4.064,-0.0026179938779914945,-0.6544984694978736
4.084,-0.015707963267948967,-0.6544984694978736
4.104,-0.02617993877991493,-0.5235987755982981
4.124,-0.03665191429188092,-0.5235987755982996
4.144,-0.047123889803846894,-0.5235987755982986
4.164,-0.05235987755982988,-0.26179938779914946
4.184,-0.05759586531581287,-0.26179938779914946
4.204,-0.05759586531581287,0
4.224,-0.05759586531581287,0
4.244,-0.05497787143782139,0.1308996938995742
4.264,-0.05235987755982988,0.13089969389957523
4.284,-0.047123889803846894,0.26179938779914946
4.304,-0.041887902047863905,0.26179938779914946
4.324,-0.03403392041388943,0.39269908169872364
4.344,-0.02617993877991493,0.392699081698725
4.364,-0.018325957145940458,0.39269908169872364
4.384,-0.007853981633974483,0.5235987755982987
4.404,0,0.39269908169872414
4.424,0.007853981633974483,0.39269908169872414
4.444,0.015707963267948967,0.39269908169872414
4.464,0.023561944901923447,0.392699081698724
4.484,0.03141592653589793,0.392699081698724
4.504,0.03403392041388943,0.13089969389957523
4.524,0.03665191429188092,0.13089969389957454
4.544,0.039269908169872414,0.13089969389957454
4.564,0.039269908169872414,0
4.584,0.039269908169872414,0
4.604,0.03665191429188092,-0.13089969389957454
4.624,0.03141592653589793,-0.2617993877991498
4.644,0.02617993877991493,-0.2617993877991498
4.664,0.020943951023931956,-0.26179938779914874
4.684,0.015707963267948967,-0.26179938779914946
4.704,0.010471975511965978,-0.26179938779914946
4.724,0.0026179938779914945,-0.39269908169872414
4.744,-0.005235987755982989,-0.39269908169872414
4.764,-0.010471975511965978,-0.26179938779914946
4.784,-0.015707963267948967,-0.26179938779914946
4.804,-0.020943951023931956,-0.26179938779914946
4.824,-0.02617993877991493,-0.26179938779914874
4.844,-0.028797932657906436,-0.13089969389957523
4.864,-0.028797932657906436,0
4.884,-0.03141592653589793,-0.13089969389957454
4.904,-0.03141592653589793,0
4.924,-0.028797932657906436,0.13089969389957454
4.944,-0.02617993877991493,0.13089969389957523
4.964,-0.023561944901923447,0.1308996938995742
4.984,-0.020943951023931956,0.13089969389957454
5.004,-0.015707963267948967,0.26179938779914946
5.024,-0.010471975511965978,0.26179938779914946
5.044,-0.007853981633974483,0.13089969389957473
5.064,-0.0026179938779914945,0.26179938779914946
5.084,0.0026179938779914945,0.26179938779914946
5.104,0.005235987755982989,0.13089969389957473
5.124,0.010471975511965978,0.26179938779914946
5.144,0.01308996938995747,0.13089969389957465
5.164,0.015707963267948967,0.13089969389957481
5.184,0.018325957145940458,0.13089969389957454
5.204,0.018325957145940458,0
5.224,0.018325957145940458,0
5.244,0.018325957145940458,0
5.264,0.018325957145940458,0
5.284,0.015707963267948967,-0.13089969389957454
5.304,0.01308996938995747,-0.13089969389957481
5.324,0.010471975511965978,-0.13089969389957465
5.344,0.007853981633974483,-0.13089969389957473
5.364,0.005235987755982989,-0.13089969389957473
5.384,0.0026179938779914945,-0.13089969389957473
5.404,0,-0.13089969389957473
5.424,-0.005235987755982989,-0.26179938779914946
5.444,-0.007853981633974483,-0.13089969389957473
5.464,-0.007853981633974483,0
5.484,-0.010471975511965978,-0.13089969389957473
5.504,-0.01308996938995747,-0.13089969389957465
5.524,-0.01308996938995747,0
5.544,-0.01308996938995747,0
5.564,-0.01308996938995747,0
5.584,-0.01308996938995747,0
5.604,-0.010471975511965978,0.13089969389957465
5.624,-0.010471975511965978,0
5.644,-0.007853981633974483,0.13089969389957473
5.664,-0.007853981633974483,0
5.684,-0.005235987755982989,0.13089969389957473
5.704,-0.0026179938779914945,0.13089969389957473
5.724,0,0.13089969389957473
5.744,0,0
5.764,0.0026179938779914945,0.13089969389957473
5.784,0.0026179938779914945,0
5.804,0.0026179938779914945,0
5.824,0.005235987755982989,0.13089969389957473
5.844,0.005235987755982989,0
5.864,0.005235987755982989,0
5.884,0.005235987755982989,0
5.904,0.005235987755982989,0
5.924,0.0026179938779914945,-0.13089969389957473
5.944,0.0026179938779914945,0
5.964,0.0026179938779914945,0
5.984,0.0026179938779914945,0
6.004,0,-0.13089969389957473
6.024,0,0
6.044,0,0
6.064,0,0
6.084,0,0
6.104,0,0
6.124,0,0
6.144,0,0
6.164,0,0
6.184,0,0
6.204,0,0
6.224,0,0
6.244,0,0
6.264,0,0
6.284,0,0
6.304,0,0
6.324,0,0
6.344,0,0
6.364,0,0
6.384,0,0
6.404,0,0
6.424,0,0
6.444,0,0
6.464,0,0
6.484,0,0
6.504,0,0
6.524,0,0
6.544,0,0
6.564,0,0
6.584,0,0
6.604,0,0
6.624,0,0
6.644,0,0
6.664,0,0
6.684,0,0
6.704,0,0
6.724,0,0
6.744,0,0
6.764,0,0
6.784,0,0
6.804,0,0
6.824,0,0
6.844,0,0
6.864,0,0
6.884,0,0
6.904,0,0
6.924,0,0
6.944,0,0
6.964,0,0
6.984,0,0
7.004,0,0
7.024,0,0
7.044,0,0
7.064,0,0
7.084,0,0
7.104,0,0
7.124,0,0
7.144,0,0
7.164,0,0
7.184,0,0
7.204,0,0
7.224,0,0
7.244,0,0
7.264,0,0
7.284,0,0
7.304,0,0
7.324,0,0
7.344,0,0
7.364,0,0
7.384,0,0
7.404,0,0
7.424,0,0
7.444,0,0
7.464,0,0
7.484,0,0
7.504,0,0
