Time/s,Angle/rad,AngVel/rad/s
0.05,-0.6283185307179586,7.539822368615505
0.1,-0.10210176124166827,10.524335389525806
0.15,0.4476769531365455,10.995574287564276
0.2,0.8822639368831335,8.69173967493176
0.25,1.123119373658351,4.817108735504347
0.3,1.1205013797803596,-0.05235987755982663
0.35,0.8822639368831335,-4.764748857944521
0.4,0.445058959258554,-8.74409955249159
0.45,-0.0994837673636768,-10.890854532444616
0.5,-0.6204645490839841,-10.419615634406144
0.55,-1.0026916552707423,-7.644542123735165
0.6,-1.159771287950232,-3.141592653589793
0.65,-1.0707594960985212,1.7802358370342164
0.7,-0.7487462491055674,6.440264939859075
0.75,-0.2539454061651749,9.89601685880785
0.8,0.2905973204570559,10.890854532444616
0.85,0.7775441817634738,9.738937226128359
0.9,1.0786134777324956,6.021385919380435
0.95,1.1466813185602747,1.3613568165555812
1,0.9712757287348442,-3.5081117965086084
1.05,0.5785766470361202,-7.85398163397448
1.1,0.06021385919380436,-10.367255756846316
1.15,-0.4869468613064179,-10.943214410004444
1.2,-0.9189158511750144,-8.63937979737193
1.25,-1.1388273369263,-4.398229715025712
1.3,-1.117883385902368,0.4188790204786397
1.35,-0.8560839981032187,5.235987755982987
1.4,-0.41102503884466457,8.901179185171081
1.45,0.1387536755335492,10.995574287564276
1.5,0.6597344572538564,10.419615634406142
1.55,1.0183996185386912,7.173303225696697
1.6,1.1519173063162575,2.670353755551327
1.651,1.0393435695626232,-2.2073281716398894
1.701,0.7042403531797119,-6.702064327658226
1.751,0.1989675347273536,-10.105456369047165
1.801,-0.35342917352885167,-11.047934165124104
1.851,-0.8272860654453121,-9.47713783832921
1.901,-1.1047934165124107,-5.550147021341971
1.951,-1.1492993124382662,-0.8901179185171104
2.001,-0.9503317777109124,3.979350694547077
2.051,-0.5393067388662477,8.220500776893292
2.101,0,10.786134777324953
2.151,0.5393067388662477,10.786134777324953
2.201,0.947713783832921,8.168140899333466
2.251,1.1388273369263,3.8222710618675793
2.301,1.0943214410004445,-0.8901179185171104
2.351,0.8141960960553548,-5.602506898901793
2.401,0.34819318577286873,-9.32005820564972
2.451,-0.20420352248333656,-11.047934165124106
2.501,-0.7147123286916779,-10.210176124166827
2.551,-1.0471975511965976,-6.649704450098395
2.601,-1.159771287950232,-2.251474735072687
2.651,-1.0262536001726656,2.670353755551327
2.701,-0.667588438887831,7.173303225696692
2.751,-0.14922565104551513,10.367255756846317
2.801,0.4005530633326986,10.995574287564272
2.851,0.8482300164692442,8.953539062730913
2.901,1.107411410390402,5.183627878423156
2.951,1.128355361414334,0.4188790204786397
3.001,0.91106186954104,-4.345869837465881
3.051,0.4869468613064179,-8.482300164692441
3.102,-0.05235987755982988,-10.57464193855388
3.152,-0.5890486225480862,-10.733774899765127
3.202,-0.9817477042468103,-7.853981633974483
3.252,-1.154535300194249,-3.455751918948775
3.302,-1.0812314716104872,1.4660765716752389
3.352,-0.7749261878854823,6.1261056745000975
3.402,-0.2984513020910303,9.529497715889038
3.452,0.2565634000431664,11.100294042683933
3.502,0.7513642429835587,9.896016858807846
3.552,1.0655235083425383,6.283185307179591
3.602,1.1466813185602747,1.6231562043547276
3.652,0.9869836920027932,-3.1939525311496286
3.702,0.6178465552059926,-7.382742735936012
3.752,0.09424777960769379,-10.471975511965976
3.802,-0.4529129408925285,-10.943214410004444
3.852,-0.895353906273091,-8.84881930761125
3.902,-1.1309733552923253,-4.712388980384687
3.952,-1.1257373675363425,0.1047197551196577
4.002,-0.8848819307611251,4.817108735504347
4.052,-0.4398229715025711,8.90117918517108
4.102,0.10471975511965977,10.890854532444617
4.152,0.6309365245959503,10.52433538952581
4.202,1.0026916552707423,7.4351026134958405
4.252,1.1492993124382662,2.9321531433504777
4.302,1.0576695267085636,-1.832595714594052
4.352,0.73565627971561,-6.440264939859072
4.402,0.24347343065320895,-9.84365698124802
4.452,-0.31154127148098787,-11.100294042683934
4.502,-0.7958701389094144,-9.68657734856853
4.552,-1.08646745936647,-5.811946409141113
4.602,-1.1519173063162575,-1.30899693899575
4.652,-0.9712757287348442,3.612831551628266
4.702,-0.5759586531581288,7.906341511534309
4.803,0.466002910282486,10.316451123174403
4.853,0.8377580409572781,7.435102613495841
4.903,1.023635606294674,3.7175513067479193
4.953,0.9817477042468103,-0.8377580409572749
5.003,0.7199483164476609,-5.235987755982989
5.053,0.2879793265790644,-8.63937979737193
5.103,-0.1911135530933791,-9.58185759344887
5.153,-0.5942846103040693,-8.063421144213804
5.203,-0.8587019919812101,-5.2883476335428155
5.253,-0.921533845053006,-1.2566370614359168
5.303,-0.7723081940074908,2.984513020910302
5.353,-0.4398229715025711,6.649704450098395
5.403,-0.007853981633974483,8.639379797371932
5.453,0.37699111843077515,7.696902001294992
5.503,0.667588438887831,5.811946409141117
5.553,0.7958701389094144,2.565634000431667
5.603,0.7330382858376184,-1.256637061435919
5.653,0.49480084294039234,-4.764748857944522
5.704,0.1335176877775662,-7.083983434565219
5.754,-0.21729349187329408,-7.016223593017205
5.804,-0.5052728184523584,-5.759586531581286
5.854,-0.6623524511318479,-3.141592653589791
5.904,-0.6544984694978736,0.15707963267948655
5.954,-0.4869468613064179,3.351032163829114
6.004,-0.20420352248333656,5.654866776461627
6.054,0.09424777960769379,5.969026041820606
6.104,0.34295719801688573,4.974188368183839
6.154,0.4974188368183839,3.089232776029963
6.204,0.5262167694762904,0.5759586531581296
6.254,0.41887902047863906,-2.146754979953026
6.304,0.20943951023931953,-4.1887902047863905
6.354,-0.018325957145940458,-4.555309347705199
6.404,-0.20420352248333656,-3.717551306747922
6.454,-0.3351032163829113,-2.6179938779914944
6.504,-0.37175513067479216,-0.7330382858376172
6.554,-0.31154127148098787,1.2042771838760857
6.604,-0.16755160819145565,2.8797932657906444
6.654,-0.039269908169872414,2.5656340004316647
6.704,-0.023561944901923447,0.3141592653589793
6.754,-0.039269908169872414,-0.3141592653589793
6.804,-0.044505895925855396,-0.10471975511965964
6.854,-0.041887902047863905,0.05235987755982982
6.904,-0.03141592653589793,0.20943951023931956
6.954,-0.03403392041388943,-0.0523598775598301
7.004,-0.028797932657906436,0.10471975511965992
7.054,-0.023561944901923447,0.10471975511965978
7.104,-0.03141592653589793,-0.1570796326794896
7.155,-0.03403392041388943,-0.05133321329395108
7.205,-0.028797932657906436,0.10471975511965992
7.255,-0.023561944901923447,0.10471975511965978
7.305,-0.03403392041388943,-0.2094395102393197
7.355,-0.03665191429188092,-0.05235987755982982
7.405,-0.028797932657906436,0.15707963267948974
7.455,-0.028797932657906436,0
7.505,-0.03665191429188092,-0.15707963267948974
7.555,-0.03665191429188092,0
7.605,-0.028797932657906436,0.15707963267948974
7.655,-0.028797932657906436,0
7.705,-0.03665191429188092,-0.15707963267948974
7.755,-0.03665191429188092,0
7.805,-0.02617993877991493,0.20943951023931984
7.855,-0.03141592653589793,-0.10471975511965992
7.905,-0.039269908169872414,-0.15707963267948974
7.955,-0.03665191429188092,0.05235987755982982
8.005,-0.02617993877991493,0.20943951023931984
8.055,-0.02617993877991493,0
8.105,-0.03141592653589793,-0.10471975511965992
8.155,-0.02617993877991493,0.10471975511965992
8.205,-0.018325957145940458,0.15707963267948946
8.255,-0.015707963267948967,0.05235987755982982
8.305,-0.020943951023931956,-0.10471975511965978
8.355,-0.020943951023931956,0
8.405,-0.015707963267948967,0.10471975511965978
8.455,-0.010471975511965978,0.10471975511965978
8.505,-0.018325957145940458,-0.1570796326794896
8.555,-0.018325957145940458,0
8.606,-0.015707963267948967,0.05133321329395081
8.656,-0.010471975511965978,0.10471975511965978
8.706,-0.005235987755982989,0.10471975511965978
8.756,-0.01308996938995747,-0.15707963267948963
8.806,-0.015707963267948967,-0.052359877559829925
8.856,-0.015707963267948967,0
8.906,-0.010471975511965978,0.10471975511965978
8.956,-0.005235987755982989,0.10471975511965978
9.006,-0.005235987755982989,0
9.056,-0.010471975511965978,-0.10471975511965978
9.106,-0.01308996938995747,-0.052359877559829855
9.156,-0.01308996938995747,0
9.206,-0.010471975511965978,0.052359877559829855
9.256,-0.005235987755982989,0.10471975511965978
9.306,0,0.10471975511965978
9.356,0,0
9.406,0,0
9.456,0,0
9.506,0,0
9.556,0,0
