Time/s,Angle/rad,AngVel/rad/s
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.651,0,0
0.701,0,0
0.751,0,0
0.801,0,0
0.851,0,0
0.901,0,0
0.951,0,0
1.001,0,0
1.051,0,0
1.101,0,0
1.151,0,0
1.201,0,0
1.251,0,0
1.301,0,0
1.351,0,0
1.401,0,0
1.451,0,0
1.501,0,0
1.603,-0.08377580409572782,-0.821331412703214
1.653,-0.24347343065320895,-3.1939525311496224
1.703,-0.34295719801688573,-1.9896753472735356
1.753,-0.34819318577286873,-0.10471975511965992
1.803,-0.2617993877991494,1.7278759594743864
1.853,-0.10471975511965977,3.141592653589793
1.903,0.08115781021773633,3.7175513067479216
1.953,0.3036872898470133,4.45058959258554
2.003,0.4476769531365455,2.879793265790643
2.053,0.4738568919164605,0.5235987755983007
2.103,0.3822271061867581,-1.8325957145940486
2.153,0.18849555921538758,-3.8746309394274103
2.203,-0.049741883681838385,-4.764748857944519
2.253,-0.32986722862692824,-5.6025068989017965
2.303,-0.5262167694762904,-3.9269908169872423
2.353,-0.5890486225480862,-1.2566370614359168
2.403,-0.5052728184523584,1.6755160819145565
2.453,-0.2958333082130388,4.1887902047863905
2.503,-0.010471975511965978,5.707226654021456
2.553,0.3036872898470133,6.283185307179586
2.603,0.5497787143782137,4.921828490624007
2.653,0.657116463375865,2.146754979953027
2.703,0.6047565858160352,-1.047197551196597
2.753,0.40317105721069,-4.0317105721069035
2.803,0.0994837673636768,-6.073745796940264
2.853,-0.24609142453120048,-6.911503837897546
2.903,-0.5497787143782137,-6.073745796940264
2.953,-0.7147123286916779,-3.298672286269284
3.003,-0.7068583470577035,0.15707963267948877
3.053,-0.5288347633542818,3.560471674068433
3.103,-0.21729349187329408,6.230825429619755
3.153,0.1466076571675237,7.278022980816355
3.203,0.5000368306963754,7.0685834705770345
3.253,0.7225663103256524,4.4505895925855405
3.303,0.7723081940074908,0.9948376736367681
3.353,0.6387905062299246,-2.6703537555513246
3.403,0.3508111796508602,-5.759586531581287
3.453,-0.02617993877991493,-7.539822368615503
3.503,-0.4214970143566306,-7.906341511534314
3.553,-0.7068583470577035,-5.707226654021456
3.603,-0.8299040593233037,-2.4609142453120048
3.653,-0.7539822368615503,1.5184364492350677
3.703,-0.4974188368183839,5.131268000863328
3.753,-0.12042771838760873,7.539822368615503
3.803,0.2958333082130388,8.32522053201295
3.853,0.6414085001079162,6.911503837897547
3.903,0.8377580409572781,3.926990816987239
3.953,0.8325220532012952,-0.1047197551196577
4.003,0.6361725123519332,-3.9269908169872414
4.053,0.28274333882308134,-7.068583470577036
4.103,-0.14137166941154067,-8.48230016469244
4.153,-0.5445427266222309,-8.063421144213804
4.203,-0.8194320838113376,-5.4977871437821335
4.253,-0.9005898940290742,-1.623156204354732
4.303,-0.7723081940074908,2.565634000431667
4.353,-0.460766922526503,6.230825429619757
4.403,-0.039269908169872414,8.429940287132611
4.453,0.39531707557671564,8.69173967493176
4.503,0.7461282552275759,7.016223593017204
4.553,0.9136798634190315,3.351032163829113
4.603,0.869173967493176,-0.8901179185171104
4.653,0.6257005368399672,-4.869468613064176
4.704,0.2303834612632515,-7.7513152073865825
4.754,-0.22514747350726852,-9.110618695410398
4.804,-0.6414085001079162,-8.325220532012953
4.854,-0.8979719001510825,-5.131268000863327
4.904,-0.947713783832921,-0.9948376736367703
4.954,-0.7801621756414652,3.3510321638291174
5.004,-0.43720497762457955,6.859143960337712
5.054,0.015707963267948967,9.05825881785057
5.104,0.47647488579445196,9.215338450530059
5.154,0.8194320838113376,6.859143960337712
5.204,0.9660397409788614,2.9321531433504755
5.254,0.895353906273091,-1.4137166941154078
5.304,0.6257005368399672,-5.393067388662476
5.354,0.20420352248333656,-8.429940287132611
5.404,-0.27488935718910695,-9.58185759344887
5.454,-0.6963863715457375,-8.42994028713261
5.504,-0.947713783832921,-5.026548245743672
5.554,-0.9843656981248019,-0.7330382858376172
