Time/s,Angle/rad,AngVel/rad/s
0.05,-1.159771287950232,-1.3613568165555812
0.1,-0.9843656981248019,3.5081117965086017
0.15,-0.5890486225480862,7.906341511534314
0.2,-0.05497787143782139,10.681415022205295
0.251,0.49480084294039234,10.77997479172968
0.301,0.921533845053006,8.534660042252272
0.351,1.1362093430483087,4.293509959906054
0.401,1.1126473981463851,-0.47123889803847074
0.451,0.8482300164692442,-5.288347633542818
0.501,0.39269908169872425,-9.110618695410398
0.551,-0.1466076571675237,-10.786134777324957
0.601,-0.6702064327658226,-10.471975511965978
0.651,-1.0341075818066403,-7.278022980816354
0.701,-1.1650072757062153,-2.6179938779915
0.751,-1.0524335389525807,2.2514747350726916
0.801,-0.709476340935695,6.859143960337715
0.851,-0.21205750411731106,9.948376736367678
0.901,0.34295719801688573,11.100294042683934
0.951,0.8194320838113376,9.529497715889036
1.001,1.0995574287564276,5.6025068989018
1.051,1.1440633246822831,0.8901179185171104
1.101,0.947713783832921,-3.9269908169872414
1.151,0.5471607205002222,-8.011061266653975
1.201,0.01308996938995747,-10.681415022205295
1.251,-0.534070751110265,-10.94321441000445
1.301,-0.9503317777109124,-8.325220532012946
1.351,-1.1519173063162575,-4.0317105721069035
1.401,-1.1100294042683936,0.8377580409572793
1.451,-0.8351400470792866,5.49778714378214
1.501,-0.3665191429188092,9.372418083209547
1.551,0.18587756533739608,11.047934165124106
1.601,0.7016223593017205,10.314895879286487
1.651,1.0445795573186063,6.8591439603377165
1.702,1.1571532940722404,2.207328171639885
1.752,1.0262536001726656,-2.6179938779914957
1.802,0.672824426643814,-7.068583470577032
1.852,0.15707963267948966,-10.314895879286487
1.902,-0.3979350694547072,-11.100294042683938
1.952,-0.8613199858592017,-9.267698328089889
2.002,-1.1205013797803596,-5.183627878423158
2.052,-1.1466813185602747,-0.5235987755983018
2.102,-0.9293878266869805,4.345869837465883
2.152,-0.5052728184523584,8.482300164692441
2.202,0.039269908169872414,10.890854532444616
2.252,0.5785766470361202,10.786134777324955
2.302,0.9686577348568529,7.8016217564146535
2.352,1.1492993124382662,3.612831551628266
2.402,1.08646745936647,-1.2566370614359235
2.452,0.7906341511534313,-5.916666164260775
2.502,0.31154127148098787,-9.581857593448868
2.552,-0.24085543677521745,-11.047934165124106
2.602,-0.7382742735936014,-9.948376736367678
2.652,-1.06814150222053,-6.597344572538573
2.702,-1.1650072757062153,-1.9373154697137052
2.752,-1.0157816246606997,2.9845130209103132
2.802,-0.6414085001079162,7.48746249105567
2.852,-0.11780972450961726,10.471975511965978
2.902,0.4241150082346221,10.838494654884787
2.952,0.8744099552491591,9.00589894029074
3.002,1.123119373658351,4.974188368183836
3.052,1.128355361414334,0.10471975511966214
3.102,0.8979719001510825,-4.607669225265029
3.152,0.4738568919164605,-8.48230016469244
3.202,-0.07068583470577036,-10.890854532444617
3.252,-0.6073745796940266,-10.733774899765125
3.302,-0.9974556675147593,-7.8016217564146535
3.352,-1.1623892818282235,-3.298672286269284
3.402,-1.0812314716104872,1.6231562043547276
3.452,-0.7775441817634738,6.073745796940266
3.502,-0.2853613327010729,9.843656981248019
3.552,0.2696533694331239,11.100294042683934
3.602,0.7644542123735164,9.89601685880785
3.652,1.0759954838545043,6.230825429619757
3.702,1.1519173063162575,1.5184364492350655
3.752,0.9922196797587763,-3.193952531149624
3.802,0.6126105674500099,-7.592182246175329
3.852,0.08639379797371932,-10.52433538952581
3.902,-0.466002910282486,-11.047934165124106
3.952,-0.9084438756630485,-8.84881930761125
4.002,-1.1414453308042916,-4.66002910282486
4.052,-1.133591349170317,0.1570796326794932
4.102,-0.8874999246391165,4.921828490624007
4.152,-0.4398229715025711,8.953539062730908
4.202,0.10995574287564278,10.995574287564278
4.252,0.6387905062299246,10.576695267085636
4.302,1.0105456369047168,7.435102613495843
4.352,1.1571532940722404,2.9321531433504733
